267242	BR	AMAZONIA TELECOMUNICACOES LTDA
274226	CO	ISP PROVEEDOR DE SERVICIOS DE INTERNET SAS
272964	AR	TAMAYO MAGDA JUDITH
202561	TR	HIGHSPEED
274115	CO	INTERNET Y TELEVISION S.A.S.
134286	IN	NETFORCHOICE-AS Net for Choice
272943	DO	OPENCONNECTION FERNANDEZ, S.R.L
273678	BR	RR Fibra Optica
272137	CO	CONEXION COMERCIALIZACION DE SERVICIOS DE TELECOMUNICACIONES EMPALMERIA Y CONSTRUCCION DE REDES HFC DEL SUR COLOMBIA SAS
151006	ID	IDNIC-NIMNET-AS-ID PT Nesta Indo Media
263793	AR	TECNET ARGENTINA S.A.
273234	CO	ACCESS DIGITAL SAS
274175	AR	COOPERATIVA TELEFONICA Y OTROS SERVICIOS CORONEL DU GRATY LIMITADA
272882	DO	BITNET DOMINICANA, S.R.L.
272868	DO	SEQURE NETWORKS SRL
272157	BR	Marmos e Marmos Ltda
272819	EC	BOSCONET S.A.S.
33647	US	YADTELNET
398052	US	MECHANICSVILLE
272838	PE	FIBERRED SAC
272867	DO	EXATECH COMPUTER SRL
265856	AR	Miguel ArayaServicios Rosario
33507	US	NTS-LASCRUCES-01
25798	US	NTS-HUNTSVILLE-01
63001	US	NTS-ALEXANDRIA-01
11943	US	NTS-LAREDO-01
14791	US	NTS-DENISON-01
14765	US	NTS-SLIDELL-01
32898	US	NTS-ALBUQUERQUE-01
28447	MX	ONFIBER SA DE CV
6208	PR	FIBERX
274298	PE	NETWORKS PLUS PERU S.A.C.
21683	US	DALKO-NETWORKS
27976	AR	Coop. de Servicios Publicos de Morteros Ltda.
52307	AR	CORPICO LTDA
401706	US	VALLEY-SMART-HOMES
399126	PR	ICOMMNET
150044	IN	MIEUXTECH-AS-IN Mieux Technologies Pvt Ltd
265641	VE	TELECOMUNICACIONES ROCARLI C.A CIX BROADBAND
265634	AR	JR INTERCOM S.R.L
207294	ES	TNSGRUPO
274113	PE	CINTELSUR PERU S.A.C.
263532	BR	VIAR TELECOMUNICACOES LTDA
273512	BR	OPTTO TELECOMUNICACOES LTDA
273650	BR	P C OLIVEIRA SERVICOS DE TELECOMUNICACOES
274126	AR	MIGUEIZ FEDERICO JAVIER
263462	BR	SPEED PLANET TELECOMUNICACOES LTDA - EPP
273050	AR	COOPERATIVA DE TRABAJO LARA LIMITADA
275658	BR	AS275658 - CONECT CANASTRA LTDA
138434	TH	INEXTBROADBAND-AS-AP INEXT Broadband Co., Ltd
4618	TH	INET-TH-AS Internet Thailand Company Limited
18186	US	NEBULA-GLOBAL
40177	US	THE-INSTITUTES
272012	GT	U ENERGY CORP, S. A.
27884	HN	CABLECOLOR S.A.
60847	TR	AUTO-1
272955	VE	GRUPO TECNOLIFE, C.A.
272899	DO	PUNTOCALL LORA COMMUNICATIONS DOMINICANA S.R.L.
273011	VE	DATAVOIP, C.A
266072	BR	GLOBAL TELECOMUNICACOES EIRELI - ME
140026	ID	TIMORNET-AS-ID PT. KUPANG INTERMEDIA
400584	CA	CLEARWATER-COUNTY-01
272985	DO	INVERSIONES SOINPRO, S.R.L.
271978	DO	LINARES TECHNOLOGY SRL
50770	LB	FIBERFAST
273028	CL	CONECTATE POR FIBRA SPA
270026	VE	RED SERVITEL, CA
53162	BR	VOIPGLOBE SERVICOS DE COM MULTIMIDIA VIA INTERNET
206077	ES	LECRINTV
266732	PE	FIBERTEL PERU S.A.
214331	BR	TESKE-VIRTUAL-SYSTEM
272637	BR	CONNECT TELECOM
199221	BG	TBG-NET-AS
273894	CO	U2RED S.A.S
273901	DO	ENSAR DOMINICANA, S.R.L
40336	US	UNISKY-MIA
273905	CO	AMERICANA DE TECNOLOGIA Y COMUNICACIONES SAS
399195	US	PEG-KR
150161	PH	HMO-AS-AP HYPERSONIC MANAGEMENT OPC
20318	US	NIACOM
57695	US	MISAKA Misaka Network, Inc.
917	US	MISAKA
35487	US	MISAKA
36137	US	PEG-FR
15081	US	OMNI-FIBER
400521	US	OMNI-FIBERASN-01
24516	AU	VIRTUTEL-AS-AP Virtutel Pty Ltd
10929	CA	ESTRUXTURE-QC-10929
140224	US	NEBULA
133012	HK	CONL-AS-AP Cocoa Oriental Network Limited
273912	AR	NETSHARING S. A. Weconnect
274594	BR	MASTER FIBRA TELECOM
274088	AR	SOCIAL NETWORKS S.R.L.
59356	AU	VMCENTRAL-AS-AP VMCENTRAL Cloud Services
269641	BR	RURALNET BRASIL
199326	IE	VEIGLOBAL
147185	IN	IDSPL-AS-AP INFYNIX DATA SERVICES PRIVATE LIMITED
269749	VE	NETCOM PLUS, C.A
271752	BR	METEC SOLUCOES
268085	BR	Plusnetfoz Provedor de Internet Ltda -ME
265220	BR	polixnet telecomunicacoes ltda
270160	MX	MIZRAIM VALTIERRA ESPINO
140457	ID	IMEDIANET-AS-ID PT Ikhlas Cipta Teknologi
272120	DO	SERVICIOS INTERCONEXION INALAMBRICA ATENEA SRL
273084	PE	FORZA BUSSINES S.A.C.
273125	VE	OIT SERVICIO DE DATOS, C.A.
273380	BR	I3 NET TELECOM
272797	DO	DSI DOMINICANA S.R.L
152372	ID	IDNIC-INFRANET-AS-ID PT Trias Infra Sarana
269901	VE	MARAVECA TELECOMUNICACIONES C.A
19112	US	NEW-LISBON-BROADBAND-AND-COMMUNICATIONS
273197	VE	HHNETWORK T, C.A.
273144	VE	PC SERVICE PLUS NET,C.A
34666	GE	GLB1-AS ISP and voice provider in Georgia
266757	PE	SATELITAL TELECOMUNICACIONES S.A.C
138754	IN	KVBPL-AS-IN Kerala Vision Broad Band Private Limited
272865	VE	INVERSIONES SMARTBYTE, C.A.
272976	PE	IFOX TELECOMUNICACIONES E.I.R.L.
274084	DO	OWS OPTIMUM WIRELESS SERVICES, S.R.L.
273656	BR	OAC TECNOLOGIA EIRELI
213305	DE	SIMSALASIM
273113	DO	ONERED JWG532 SRL
273425	BR	AUGE TELECOM LTDA
273007	VE	SPEEDNET, C.A
147279	IN	OPTOCOMM-AS-IN OPTO COMMUNICATIONS PRIVATE LIMITED
273982	DO	ELS INTER TELECOMUNICACIONES, S.R.L.
273172	CO	INTERCARIBE TV S.A.S.
265844	AR	ORBITH S.A
273173	VE	TELECOM 3 C.A
27887	DO	WIND Telecom S.A.
273152	GT	MARCO ANTONIO IXCOY VARGAS
273448	BR	ID NET ACESSO A REDE DE COMUNICACOES LTDA
272930	CO	INTERCOL WISP S.A.S.
269690	BR	VILACONECTA SOLUCOES EM TECNOLOGIA LTDA
272950	CO	EMPRESA PRESTADORA DE SERVICIOS DE INTERNET Y TELEVISION SUR DE BOLIVAR S.A.S. GIGACABLE SAS
272942	CO	GLOBAL RAICES S.A.S
273765	BR	RedLink Fibra
34447	LB	ASMYISP
272986	CO	MEGARED DE COLOMBIA S.A.S.
266020	BR	ICLICK TELECOM
273624	BR	SOUSA & RAMOS PRESTADORA DE SERVICOS LTDA
393574	US	ONPOINT-BROADBAND
273416	BR	NOVA BANDA LARGA TELECOMUNICACAO LTDA
267790	CO	NET ISP S.A.S
212637	AL	LIGHTNET
274888	CO	AS274888 - RASER TELECOMUNICACIONES SAS
274116	PE	CTV CHICLIN E.I.R.L.
401669	US	CLOUDCENTRX
214206	US	FOUR-SEASONS-HOSTING
398260	US	ENERMUSCLE-ASN
133199	HK	SONDERCLOUDLIMITED-AS-AP SonderCloud Limited
395876	US	HUXCOMM-01
273063	PY	DAHMER MARIANO ROBERTO ADRIANO
61615	BR	FALE S.A.
273221	CO	FIBRAZO S.A.S.
273078	CO	SERVINET COMUNICACIONES S.A.S.
269788	VE	DISTRIBUIDORA OFIC TECH DE VENEZUELA C.A.
266836	AR	COOPERATIVA DE PROVISION DE ELECTRICIDAD Y SERVICIOS PUBLICOS GENERAL CABRERA LIMITADA
273145	CO	GRUPO SERVINET S.A.S.
274619	BR	ALA TELECOM LTDA
273366	BR	Laikos Telecom
273067	PE	LOA NETWORK JL S.A.C.
272027	DO	LAUAM MEGARED TELECOM, S.R.L.
139989	ID	IDNIC-ATHAMEDIANET-AS-ID CV Atha Media Prima
273296	MX	CODY GARETT MILLS
22006	US	PRONSS-PULKCO-AS
216200	BA	DINNET
395932	CA	ALGONQUIN-FIBER
149718	ID	BINERI-AS-ID PT Satunol Digital Teknologi
264023	BR	SE77E TELECOM EIRELI ME
11785	US	E8-CORE-01
273132	CO	VALLE ISP S.A.S.
272781	BR	DCG do Brasil Solucoes de Tecnologia
272367	MX	GRIDNED S. DE R.L. DE C.V.
273446	BR	DBR TELECOMUNICACOES LTDA
273700	BR	ESPECIALISTA SERVICOS DE INFORMATICA LTDA ME
273454	BR	TELVIA TELECOMUNICACOES LTDA
399541	US	WRC-AS
273726	BR	DUNET TELECOM LTDA
273174	CO	NOVACOM TIC S.A.S
273103	CO	TV&MAS S.A.S
274163	CO	SERVICIO DE INTERNET RURAL DEL ORIENTE S.A.S
273134	CO	HOLA TELECOMUNICACINES COLOMBIA S.A.S
273131	CO	NETSLINK SAS
273850	CO	SERVICIOS DE TELECOMUNICACIONES E INFORMATICA S.A.S.
274248	CO	REINTECH SAS
274237	CO	TRANSPORTE DE INTERNET Y MEDIOS TECNOLOGICOS S.A.S
274195	CO	FIBERTIC S.A.S.
273176	CO	HOLA WE DIGITAL S.A.S.
273102	CO	REDNET GROUP SAS
274005	CO	TERAWI S.A.S
272977	CO	GLOBALTRONIK SAS
267335	BR	MUNDIAL TELECOMUNICACAO LTDA - ME
272436	BR	TERCIO FELIPE LOURENCO PEREIRA
273153	CO	CONSURED S.A.S.
215421	AM	LIKENET
272990	CO	AYSATEC TELECOMUNICACIONES S.A.S.
20365	CA	FREEDOM-MOBILE-2
272401	MX	MAGNOLIA MADRIGAL LEYVA
271951	VE	4 EVER PLUG,C.A.
273456	BR	ok net
273139	CR	RED Y COMUNICACIONES REYCOM DEL SUR SOCIEDAD ANONIMA
273872	VE	ABRAHAM NETWORK, C.A
273081	EC	ISP INTERNETLACRUZ S.A.S.
267619	BR	AGRESTE TELECOMUNICACOES EIRELI-ME
273238	CO	CABLE EXITO S.A.S.
211191	BA	GIGABIT
151690	IN	FAB1-AS-IN FAB FIVE NETWORK PRIVATE LIMITED
273205	VE	WLINK TELECOM CA
273775	BR	F5 COMPUTADORES LTDA
273312	BR	MAIS IP LTDA
216135	ES	PEDRERATELECOM
272532	BR	Conectanet Telecom e Informatica Ltda.
273231	DO	SIMPLYNET SRL
267026	BR	BLTV COMUNICACOES LTDA - ME
273335	BR	Johnny Frank Varas ME
273230	DO	SDI DOMINICANA, S.R.L.
28462	MX	FRANCISCO GIOVANI CHESSANI TOBIAS
272864	VE	CIDATA, C.A
272711	BR	Provedor Netlink de Campo Alegre de Lourdes LTDA
14097	US	COUNTRYMILE-ASN-01
270020	CO	T.V. SANV S A S ALPAVISION HD
273099	CO	LINAGE COMUNICACIONES SAS
272138	DO	RENOCA GROUP SRL
274208	CO	VERLA S.A.S.
272978	CO	ORINOCO VENTURES GROUP SAS
269804	CO	SEPCOM COMUNICACIONES SAS
274038	GT	INVERSIONES Y NEGOCIOS IOT DE GUATEMALA, SOCIEDAD ANONIMA
265973	BR	R7 TELECOMUNICACOES EIRELI ME
397594	CA	TRUE802WIRELESSINC
272016	AR	COOPERATIVA DE PROVISION DE OBRAS Y SERVICIOS PUBLICOS SIERRA DE LOS PADRES LIMITADA
264849	AR	COOPERATIVA DE ELECTRICIDAD Y S. A. DE DIONISIA LTDA.
272815	AR	COOPERATIVA DE ELECTRICIDAD DE RANCHOS LIMITADA
270152	MX	Comunicacion B15,S.A. de C.V.
264297	BR	Conectja Telecom
274399	MX	ENLACES INALAMBRICOS Y OPTICOS DEL SURESTE
274406	MX	AS274406 - JUAN CARLOS CRUZ MUNOZ
275719	BR	AS275719 - EscalaSoft Tecnologia Ltda Me
269244	BR	DEAN MURILO GONCALVES OLIVEIRA - ME
263763	GT	REDES HIBRIDAS, S. A.
272932	CO	WISP TELECOMUNICACIONES S.A.S.
270012	PE	EDDAS HOLDING GROUP SOCIEDAD ANONIMA CERRADA
274009	CO	SUNNOVA SAS
267205	BR	JOTAZO TELECOM
270143	MX	MAYSNET SA DE CV
212628	SG	ARTRUBY
399382	Unknown	-Reserved AS-
272407	MX	JAIME GONZALEZ GALVAN
274120	HN	NOVANET S.A. DE C.V.
270405	BR	SUMARE TELECOMUNICACOES PROVEDOR DE INTERNET LTDA
273486	BR	jvn telecom ltda
270081	PE	VEMAX S.A.C
52507	AR	Pampacom S.R.L.
271922	AR	LEIRIA HUGO LEANDRO GEO FIBER
272002	PE	PLANET CABLE S.A.C.
274698	BR	AMAZON TELECOM LTDA
273561	BR	IS TELECOM PROVEDOR DE INTERNET
265590	MX	ABIX TELECOMUNICACIONES S.A. DE C.V.
33707	US	NUSHAGAK-ASN
273895	PE	INFINITE SPEED TELECOMUNICACIONES SAC
273686	BR	WFNET SOLUCOES EIRELI
273557	BR	VIPER NET LTDA
210869	IT	GLC-NETCOM
273596	BR	Provedor do Brasil Ltda
267833	AR	CASELLES COSTA FACUNDO JAVIER ONPOWER
273913	PE	CONEXION DIRECTA TELECOM S.A.C.
268146	BR	PKNET SERVICOS DE TELECOMUNICACOES LTDA
273924	DO	UNBITEL SRL
273623	BR	SPEEDNET ACARA LTDA
205924	BE	LIMOENGROEN
273741	BR	INFINITY BRASIL LTDA
273135	PA	BUSINESS SOFTWARE & CONSULTANTS INC
273692	BR	ULTRA INTERNET LTDA
274071	AR	JORGE RAFAEL ALVAREZ
266853	CR	Comunicaciones Metropolitanas METROCOM, S.A.
272816	PE	INTERNET PERU CABLE SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - INPECABLE S.R.L.
272405	MX	Jair Lozano
263656	BR	BRSULNET TELECOM LTDA
214447	TR	B5YAZILIM
273250	MX	SOLUCIONES DE TECNOLOGIA JAH SA DE CV
273822	CL	DIGEVO VIDEOGAME STREAMING SPA
64123	AR	GRUPO IN S.A.S
273920	CL	TU ESPACIO NET SPA
273902	DO	CONECTIVIDAD DEL CARIBE CONECAR SRL
265484	BR	CLICK ENTER LTDA - ME
271070	BR	Ailson Tavares
272769	BR	M.E.G REGATIERI - ME
273550	BR	RIZZI SERVICOS EM TELECOM E TECNOLOGIA LTDA
273049	CO	FIBRARED PLUS TELECOMUNICACIONES S.A.S.
272281	BR	Workeng.Net Telecom
213685	TR	NARDATABANK NARDC VERI MERKEZI
263016	BR	NDX Net Servicos de Informatica Ltda.
152032	ID	IDNIC-DINETKAN-AS-ID PT Putra Garsel Interkoneksi
273922	AR	CONNET S.R.L.
265798	AR	LEVEL SEVEN SRL
17557	PK	PKTELECOM-AS-PK Pakistan Telecommunication Company Limited
273889	CO	WISPER INTERNET INALAMBRICO S.A.S
273259	MX	DANIEL SANCHEZ SANTOS
135847	IN	IOEACCES-AS-IN Ioeaccess Communications Private Limited
273253	MX	LORENA LORENZA BANUELOS RODRIGUEZ
274036	VE	GBIT TECNOLOGY C.A
273985	PE	GIGARED CENTRO S.A.C.
274028	VE	DIFUSION BOLIVARIANA,C.A.
274217	CL	INGENIERIA CALDERON Y FUENTES LIMITADA PASCOM
266737	CO	UNIVERSIDAD DEL CAUCA
270062	CO	FIBERNET TV SAS
269010	BR	CIANET PROVEDOR DE INTERNET E S. DE C. EIRELI
211222	IT	WE-LINK
214776	EE	TELIQON-AS
273449	BR	Novanet Amaraji LTDA
268335	BR	ORACLON TELECOM
272958	CO	INVERSIONES ZULUAGA SEJIN S.A.S.
274042	CL	INVERSIONES SB S.A. SALCOBRAND
267319	BR	CAROLINE SANTOS DA SILVA
274017	CO	Floriano SAS
273983	PE	GRIVA TECHNOLOGIES S.A.C
64139	CL	GRUPO METROWAN TELECOM SPA
273255	MX	ISIDRO GONZALEZ VASQUEZ
273209	PE	CABLE STAR TV SAC
274607	BR	GHT Telecom
274677	BR	IEZ! TELECOM LTDA
274103	AR	REDES DEL RIO S.A.S.
273859	SV	REDES LITORALES, S.A. DE C.V.
273262	MX	OSWALDO ERIVAN VALTIERRA ORNELAS
265451	BR	INFOLINK TELECOM
328442	CD	UNITED-SA
11794	US	3C-WIRELESS
210058	BG	AMUSNET-AS
139844	KH	FIBERNANOTECH-AS-AP FIBER NANOTECH Cambodia Co.,Ltd
263152	BR	MIGO TELECOM
273148	CL	SMARTNET CHILE TELECOMUNICACIONES LIMITADA
272085	PE	TELECOMUNICACIONES DEL FUTURO SAC
273170	AR	LATENCIA 0 SA
137853	KH	TELNETCOLTD-AS-AP TELNET CO.,LTD
272713	BR	CDN Star Ltda
149841	AU	LIGHTNING1-AS-AP Lightning IP
263966	BR	WORLD WIFI TELECOMUNICACOES LTDA - ME
274762	BR	MOBILELINK PROVEDOR DE SERVICOS DE INTERNET LTDA
329089	ZA	BN2-AS
4581	US	SOCKET
984	US	OWS-NETWORK
401279	US	FREECLOUD-01
262282	BR	MARIA LUCIANA MACHADO E CIA LTDA-ME
273122	CO	ISA NETWORKS I.S.P S.A.S
272363	MX	GYBO SOLUCIONES TECNOLOGICAS, S.A. DE C.V.
274178	PE	CORPORACION PV NETWORKS S.A.C.
273339	BR	Su@net Provedor Ltda
273108	PE	NEXTGEN NETWORKS SOLUTIONS S.A.C.
272987	CO	CABLE CAUCA COMUNICACIONES S.A.S.
273212	CO	SISTEMAS, TELECOMUNICACIONES Y BIOMEDICOS DE COLOMBIA SAS
272839	AR	NETCALLS SOCIEDAD DE RESPONSABILIDAD LIMITADA
270949	BR	Vello Servicos de Telecomunicacoes Ltda
273338	BR	AME TELECOM LTDA
272611	BR	Pecorari Cloud
274097	AR	LUCAS YDOMAR SCHACKER
202675	IT	KELIWEB
141312	IN	ASPIRAR-AS Aspirare Technologies Private Limited
141329	IN	UDUPI-AS-IN Udupi Fastnet Private Limited
268471	BR	Estrelas Internet Ltda
266444	BR	3L CLOUD INTERNET SERVICES LTDA - EPP
274004	EC	NAVARRETE HIDALGO EDISON JESUS
267799	CO	TV ISLA LTDA
135876	IN	ATBROADB-AS AT Broadband Pvt Ltd
273061	PE	VOZ Y TELEVISION SOCIEDAD ANONIMA CERRADA
268207	BR	RVT SERVICOS DE TELECOMUNICACOES LTDA
273193	PE	FIBERTIM S.A.C
273864	DO	AARONKA DOMINICANA SRL
273203	VE	CABLE PAR, C.A.
270128	MX	DANIEL RIVERA GONZALEZ
210658	TR	TEKNOBILTELEKOM
212337	GR	PATRASBROADBAND
272948	PE	BFT S.A.C.
273086	PE	CABLE MAX SIGLO XXI S.R.L.
272897	CL	SKARNET CHILE S.P.A.
266065	BR	VANGUARDA TELECOMUNICACOES LTDA ME
272195	BR	Via SP
329429	ZA	DSCP1
273505	BR	SIMTECX PROVEDOR DE INTERNET LTDA
273484	BR	ALTI TECNOLOGIA DA INFORMACAO LTDA
273146	PE	REDCONEX E.I.R.L
61642	BR	NEXNETT Brasil Telecom
274054	CO	@SONET COLOMBIA SAS
270457	BR	INACIO MIGUEL SCHERER
273082	CO	COMERCIALIZADORA ENTRETENIMIENTO Y COMUNICACIONES S.A.S.
28435	MX	JAVIER TAMAYO GARCIA
273014	PE	AGUSTINA SERVICIOS GENERALES S.A.C
273909	DO	GENIOS SOLUCIONES SRL
272385	MX	NUONETWORKS SAPI DE CV
273869	PE	INTERNEX NETWORKS S.A.C.
273573	BR	LINK-IP TELECOMUNICACOES LTDA
401216	CA	ATSS-CIX-01
273308	MX	Ernesto chable Palomeque
264571	BR	Netfar Informatica Ltda
33335	US	HEAVISIDE-HOSTING-GROUP
272791	BR	Riann Martins de Oliveira - ME
204926	IT	-Reserved AS-
274471	BR	Wifi net servicos de telecomunicacoes
262851	BR	PLIM TELECOMUNICACOES LTDA-ME
28467	MX	OPTICAL LINE TERMINAL SAS DE CV
270226	MX	UGI INTERNET & TV S.A. de C.V.
397171	US	GBP-01
265547	MX	GigNet, S.A. de C.V.
272619	BR	FIVE TELECOM LTDA
212536	ES	ASNXS1
274505	BR	Diogo Mateus Costa -ME
273091	CL	GRUPO INAN SPA
262996	BR	MEGAMINAS TELECOMUNICACOES LTDA
273926	CO	CARIBETECH S.A.S
153672	IN	KNIPL-AS-AP KODIAK NETWORKS INDIA PRIVATE LIMITED
273988	CL	VALLENET SPA
214123	ES	VIRTUALIZAME
269529	BR	M2 TELECOMUNICACAO
274111	CL	SERVICIOS INFORMATICOS ALEJANDRO ENRIQUE ALIAGA VARGAS E.I.R.L. INFRONET MAULE
273709	BR	MR Serv Internet e TV por Assinatura
263098	BR	Eyes Nwhere Sistemas Inteligentes de Imagem Ltda
33426	US	PEOPLEFLUENT - LEARNING TECHNOLOGIES GROUP
141994	PH	OWCPC-AS-AP Ocean Wave Communications Philippine Corp.
265705	CO	HUGHES DE COLOMBIA S.A.S.
269070	BR	Hostzone Tecnologia LTDA
274795	BR	Verteron Datacenter LTDA
264738	AR	Sebastian Souto SSSERVICIOS
270141	MX	REHEDMEX S.A de C.V
273087	PE	WILUX NETWORKS S.A.C.
271341	BR	IDM Telecom
274726	BR	Giga Speed Provedor de acessi a internet LTDA
271992	CO	ANTIOQUENA DE TELECOMUNICACIONES S.A.S.
262342	BR	WZNET TELECOM LTDA
268707	BR	4W NET ES TELECOMUNICACOES LTDA
52465	AR	WNet Internet y Hosting
213165	UZ	MYCLOUD
53013	BR	W I X NET DO BRASIL LTDA - ME
133585	PH	BITPI-AS-AP Bee Information Technology PH Inc.
274029	PE	KAZAV LATAM E.I.R.L.
274641	BR	JAAF SOLUCOES TECNOLOGIA LTDA
272676	BR	Brasil Provedor de Internet Ltda
272765	BR	AA TELECOM LTDA
273597	BR	WIFI VITORIA TELECOMUNICACOES
136625	IN	OOKLA-AS Ookla Telecom Pvt.ltd
9712	KR	KPIN-AS-KR INet Technologies Co., Ltd.
264628	VE	CORPORACION FIBEX TELECOM, C.A.
55423	TH	JASTEL-NETWORK-TH-IDC-AP JasTel Network
275641	BR	AS275641 - EDGE TELECOM LTDA
28585	BR	NLINK SERVICOS E TECNOLOGIA DE INTERNET LTDA
264912	BR	Alcantara e Oliveira Ltda Me
268248	BR	UPNETIX TELECOM
273192	PE	ALFIBER TELECOMUNICACIONES S.A.C.
38826	AU	INFINITENETWORKS-AS-AP Infinite Networks Pty Ltd
58370	TH	JASTEL-NETWORK-IDC JasTel Network
274040	DO	ARTEL DOMINICANA SRL
45460	AU	CORRS-AU Corrs Support Service Pty Ltd, 600 Bourke Street
273187	CO	FIESTA TELECOMUNICACIONES SAS
267797	NI	EMPRESA NACIONAL DE TRANSMISION ELECTRICA ENATREL
274714	BR	Net-Agro Servicos de Comunicacao LTDA
213603	GB	HULLFIBRE
272499	BR	SSP - SERVICOS DE INFORMATICA E TELECOM LTDA.
271023	BR	TERA SOLUCOES
139982	ID	BVSNET-AS-ID PT Buana Visualnet Sentra
264244	BR	SPEED NET SERVICOS DE TELECOMUNICACOES LTDA-ME
267427	BR	NETBITS & GOBLE LTDA
267578	BR	WILLIAN MENDES DE OLIVEIRA ME
274179	PE	CONEXIONES OCANEY E.I.R.L
274085	HN	CORPORATE SOLUTIONS S DE RL DE CV
273968	PE	Fiber Z Telecom SRL
269894	PE	CABLE ANDINA S.A.C
56106	AU	ZONENETWORKS-AU ZONENETWORKS.COM.AU - Hosting Provider AUSTRALIA
272925	AR	SAN JUAN INNOVA S.E.
46472	Unknown	-Reserved AS-
23028	US	TEAM-CYMRU
398113	US	GATEWAY-FIBER
264681	CL	Sociedad de Telecomunicaciones Netsouth SPA
265679	AR	COOPERATIVA DE PROVISION DE SERVICIOS EVOLUCION LTDA.
273273	MX	ELIAS LOPEZ COLORADO
262503	BR	WIKI TELECOMUNICACOES EIRELI
273307	MX	REDINET COMUNICACIONES
267059	BR	NETVIP MT
206706	IQ	IQSTS
262433	BR	QI Equipamentos para Informatica Ltda.
274515	BR	Nossa Net
213245	TR	ICTNET
264562	BR	P3 Telecom LTDA
274223	CO	NETWORKS TV S.A.S
274894	CO	TV GAITAN TELECOMUNICACIONES SAS
273271	MX	MGD SOLTEC SA DE CV
274001	CO	TELECOMUNICACIONES DEL SUR SAS
267850	AR	ALVES GOES WARLEY
273051	PE	ANDINA TELECOMUNICACIONES DEL PERU S.A.C.
272339	MX	GRUPO CONVERGENTE ARZOLA
274311	CO	AS274311 - INTEROS - INTERNET SERVICE SAS
270677	BR	TEK TELECOM LTDA
273302	MX	EDUARDO ZUBIETA SANCHEZ
275743	BR	AS275743 - Anploma Telecom Tecnologia e Comercio de Servicos
274142	AR	GUABI S.A.S.
271366	BR	SMART TECNOLOGIAS E SOLUCOES APLICADAS LTDA
273280	MX	Jorge Juarez Luna
274282	CO	DATANET TELECOMUNICACIONES S.A.S.
151612	NZ	HOSTPERL-AS-AP HOSTPERL
273935	PE	CORPORACION GIGA SAC
395697	Unknown	-Reserved AS-
395213	US	RAPID7
48945	GB	IFNL-AS
16921	US	INTELIGLOBE-1
40797	US	EV-COG-01
274013	NI	SERVICIOS DE INTERNET Y TELECOMUNICACIONES SOCIEDAD ANONIMA
5651	US	GMLL-AS
398390	US	AX-S-ANYWHERE
62682	US	HILLBILLY-WIRELESS
263242	BO	DIGITAL WORK
274027	DO	ABELCO EMPRESARIAL SRL
274748	BR	REGO & VAZ LTDA
272854	VE	TELECOMUNICACIONES SILVERDATA, C.A.
22030	US	ZIPCON-AS-1
274048	DO	VARGAS JAMPOL TELECOMUNICACIONES SRL
27323	US	SERVERSTADIUM
271808	DO	MONTECRISTI CABLE VISION, SRL
399049	US	JW-FLASHFIBER-01
273931	VE	VEARCO TELECOM, C.A.
39980	US	BAER-CONSULTING
401899	US	BAER-CONSULTING-2
212406	GB	TRANSFICC
274022	VE	SUCRENET, C.A.
40055	US	THE-DOUGLAS-STEWART-COMPANY
131274	HK	CYPRESSTEL-HK Cypresstel Global Network
13438	US	VIVIO-TECHNOLOGIES
273866	DO	TELECABLE SANCHEZ SRL
274068	DO	WNM CONEXION Y SEGURIDAD DE DATOS, S.R.L.
16973	CR	T-Four Services S.A
55068	PR	SMARTNET-01
26225	CA	ATL-CMH-HOSTING
401397	US	MERCURY-RADIO-ARTS
1421	US	WANSECURITY
402320	US	WELCHCO-DC1 - Welch
395931	US	ACECLOUD-01
273925	DO	LEONTE & SAULY NETWORK SOLUTIONS SRL
272022	CL	ZAPPING SPA
263759	PA	CELERO NETWORKS CORP
262967	BR	OPTIDATA LTDA
61866	BR	INTELBRAS S.A. INDUSTRIA DE TELECOMUNICACAO ELETRO
263516	BR	Plis Inteligencia em Tecnologia Ltda.
275628	BR	MEGANET TELECOMUNICACOES LTDA
265662	CL	TLINK SPA
269843	PE	BANTEL SAC
262354	BR	GIGA MAIS FIBRA TELECOMUNICACOES S.A. LIGUE
264524	BR	Cunha e Zanato telecom LTDA ME
52613	BR	GIGA MAIS FIBRA TELECOMUNICACOES S.A. VIP
268687	BR	V1 Tecnologia e Telecomunicacoes LTDA
273461	BR	CYBERWEB ATJP LTDA
268696	BR	Tuddo Internet Ltda.
273723	BR	L.LOTIC SERVICOS DE TECNOLOGIA LTDA
28213	BR	LCI Equipamentos de Informatica LTDA - LCI Telecom
272518	BR	DVF TELECOM
328539	LY	Giga-Communication
266366	BR	GIGA NET TELECOMUNICACOES EIRELI - ME
400939	PR	CTPR-ASN1
40880	PR	NAICOM
267120	BR	BR NET LTDA
263874	BR	Dione Balarim Prieto Tecnologia e Internet
272536	BR	NET HAUS INTERNET LTDA
272623	BR	FIBER NET SERVICOS DE TELECOMUNICACOES LTDA
272058	CO	TEVECOM S.A.S
274152	CO	SURFLINK SAS
264046	BR	GEORGE ALEXANDRE DIAS DE SOUSA ME
272100	VE	CONEXA TECNOLOGY, C.A.
22429	US	AS-WFC-LHC-AZ-01
274414	MX	AS274414 - Osbaldo Tovar Campero
272610	BR	ISPBR TELECOM
